name,price,product_url,image_url,category,subcategory,product_id
Coles Strawberries Berries | 250g,$2.50,https://www.coles.com.au/product/coles-strawberries-berries-250g-5191256,https://cdn.productimages.coles.com.au/productimages/5/5191256.jpg,Fruit & Vegetables,,5191256
Coles Hass Avocados | 1 Each,$2.00,https://www.coles.com.au/product/coles-hass-avocados-1-each-5900530,https://cdn.productimages.coles.com.au/productimages/5/5900530.jpg,Fruit & Vegetables,,5900530
Coles Gold Kiwifruit | 1 Each,$1.70,https://www.coles.com.au/product/coles-gold-kiwifruit-1-each-6979376,https://cdn.productimages.coles.com.au/productimages/6/6979376.jpg,Fruit & Vegetables,,6979376
Coles Green Kiwifruit | 1 each,$0.90,https://www.coles.com.au/product/coles-green-kiwifruit-1-each-4425883,https://cdn.productimages.coles.com.au/productimages/4/4425883.jpg,Fruit & Vegetables,,4425883
Coles Lemons | 1 Each,$1.60,https://www.coles.com.au/product/coles-lemons-1-each-5318302,https://cdn.productimages.coles.com.au/productimages/5/5318302.jpg,Fruit & Vegetables,,5318302
Coles Baby Spinach | 120g,$3.00,https://www.coles.com.au/product/coles-baby-spinach-120g-1499340,https://cdn.productimages.coles.com.au/productimages/1/1499340.jpg,Fruit & Vegetables,,1499340
Coles Sleeved Herbs Coriander | 1 Bunch,$3.20,https://www.coles.com.au/product/coles-sleeved-herbs-coriander-1-bunch-4575321,https://cdn.productimages.coles.com.au/productimages/4/4575321.jpg,Fruit & Vegetables,,4575321
Coles Sliced Mushrooms | 200g,$4.00,https://www.coles.com.au/product/coles-sliced-mushrooms-200g-5750960,https://cdn.productimages.coles.com.au/productimages/5/5750960.jpg,Fruit & Vegetables,,5750960
Coles 4 Leaf Salad Mix | 200g,$3.00,https://www.coles.com.au/product/coles-4-leaf-salad-mix-200g-8209722,https://cdn.productimages.coles.com.au/productimages/8/8209722.jpg,Fruit & Vegetables,,8209722
Coles Lettuce Baby Rocket | 120g,$3.30,https://www.coles.com.au/product/coles-lettuce-baby-rocket-120g-1499475,https://cdn.productimages.coles.com.au/productimages/1/1499475.jpg,Fruit & Vegetables,,1499475
Coles Limes Medium Loose | 1 each,$1.80,https://www.coles.com.au/product/coles-limes-medium-loose-1-each-197594,https://cdn.productimages.coles.com.au/productimages/1/197594.jpg,Fruit & Vegetables,,197594
Coles Mushrooms Cup | 200g,$4.00,https://www.coles.com.au/product/coles-mushrooms-cup-200g-4829860,https://cdn.productimages.coles.com.au/productimages/4/4829860.jpg,Fruit & Vegetables,,4829860
Coles Sleeved Herbs Parsley Continental | 1 Each,$3.20,https://www.coles.com.au/product/coles-sleeved-herbs-parsley-continental-1-each-4575161,https://cdn.productimages.coles.com.au/productimages/4/4575161.jpg,Fruit & Vegetables,,4575161
