name,price,product_url,image_url,category,subcategory,product_id
Vernieres French Roquefort Pdo Rw | approx. 1kg,$74.00,https://www.coles.com.au/product/vernieres-french-roquefort-pdo-rw-approx.-1kg-1089881,https://cdn.productimages.coles.com.au/productimages/1/1089881.jpg,Deli,,1089881
Aphrodite Halloumi | 225g,$14.50,https://www.coles.com.au/product/aphrodite-halloumi-225g-1092376,https://cdn.productimages.coles.com.au/productimages/1/1092376.jpg,Deli,,1092376
Primo Reserve Australian Beef Pastrami | 100g,$5.50,https://www.coles.com.au/product/primo-reserve-australian-beef-pastrami-100g-1102061,https://cdn.productimages.coles.com.au/productimages/1/1102061.jpg,Deli,,1102061
Primo Reserve Italian Style Mortadella | 100g,$5.50,https://www.coles.com.au/product/primo-reserve-italian-style-mortadella-100g-1102072,https://cdn.productimages.coles.com.au/productimages/1/1102072.jpg,Deli,,1102072
Primo Maple Streaky Bacon | 175g,$6.80,https://www.coles.com.au/product/primo-maple-streaky-bacon-175g-1102083,https://cdn.productimages.coles.com.au/productimages/1/1102083.jpg,Deli,,1102083
Primo Triple Smoked Streaky Bacon | 175g,$6.80,https://www.coles.com.au/product/primo-triple-smoked-streaky-bacon-175g-1102775,https://cdn.productimages.coles.com.au/productimages/1/1102775.jpg,Deli,,1102775
Coles Sliced Greek Inspired Roast Chicken Breast | 150g,$5.40,https://www.coles.com.au/product/coles-sliced-greek-inspired-roast-chicken-breast-150g-1105795,https://cdn.productimages.coles.com.au/productimages/1/1105795.jpg,Deli,,1105795
Coles Deli Fresh West Australian Barramundi Portions Sk ... approx 1kg,$36.00,https://www.coles.com.au/product/coles-deli-fresh-west-australian-barramundi-portions-skin-on-(sellable-id)-approx-1kg-1106470,https://cdn.productimages.coles.com.au/productimages/1/1106470.jpg,Deli,,1106470
Tibaldi Australian Hot Honey Leg Ham | 120 GRAM,$5.50,https://www.coles.com.au/product/tibaldi-australian-hot-honey-leg-ham-120-gram-1108363,https://cdn.productimages.coles.com.au/productimages/1/1108363.jpg,Deli,,1108363
Tibaldi Signature Truffle Ham | 120g,$5.50,https://www.coles.com.au/product/tibaldi-signature-truffle-ham-120g-1108374,https://cdn.productimages.coles.com.au/productimages/1/1108374.jpg,Deli,,1108374
Provedore Mild Sopressa | 100g,$7.00,https://www.coles.com.au/product/provedore-mild-sopressa-100g-1108443,https://cdn.productimages.coles.com.au/productimages/1/1108443.jpg,Deli,,1108443
Provedore New York Pastrami | 100g,$7.00,https://www.coles.com.au/product/provedore-new-york-pastrami-100g-1108454,https://cdn.productimages.coles.com.au/productimages/1/1108454.jpg,Deli,,1108454
MT Barker Oven Roasted Mini Schnitties | 200g,$8.50,https://www.coles.com.au/product/mt-barker-oven-roasted-mini-schnitties-200g-1108476,https://cdn.productimages.coles.com.au/productimages/1/1108476.jpg,Deli,,1108476
MT Barker Lemon And Herb Greek Style Chicken | 220g,$8.50,https://www.coles.com.au/product/mt-barker-lemon-and-herb-greek-style-chicken-220g-1108487,https://cdn.productimages.coles.com.au/productimages/1/1108487.jpg,Deli,,1108487
Msc Austral Certified Blue Grenadier Fillet | approx 1kg,$18.00,https://www.coles.com.au/product/msc-austral-certified-blue-grenadier-fillet-approx-1kg-1131026,https://cdn.productimages.coles.com.au/productimages/1/1131026.jpg,Deli,,1131026
Don Italian Salami From The Deli | approx. 100g,$3.60,https://www.coles.com.au/product/don-italian-salami-from-the-deli-approx.-100g-1131081,https://cdn.productimages.coles.com.au/productimages/1/1131081.jpg,Deli,,1131081
Provedore Spanish Tasting Plate | 100g,$7.50,https://www.coles.com.au/product/provedore-spanish-tasting-plate-100g-1137612,https://cdn.productimages.coles.com.au/productimages/1/1137612.jpg,Deli,,1137612
