name,price,product_url,image_url,category,subcategory,product_id
Coles Bakery 50% Lower Carb White Toast Loaf | 680g,$3.80,https://www.coles.com.au/product/coles-bakery-50percent-lower-carb-white-toast-loaf-680g-4459240,https://cdn.productimages.coles.com.au/productimages/4/4459240.jpg,Bakery,,4459240
Coles Bakery 50% Lower Carb White Sandwhich | 680g,$3.80,https://www.coles.com.au/product/coles-bakery-50percent-lower-carb-white-sandwhich-680g-4459251,https://cdn.productimages.coles.com.au/productimages/4/4459251.jpg,Bakery,,4459251
Coles Bakery 50% Lower Carb Rolls | 4 pack,$3.70,https://www.coles.com.au/product/coles-bakery-50percent-lower-carb-rolls-4-pack-4459262,https://cdn.productimages.coles.com.au/productimages/4/4459262.jpg,Bakery,,4459262
Helgas Wholemeal Sourdough Bread | 750g,$5.00,https://www.coles.com.au/product/helgas-wholemeal-sourdough-bread-750g-4474845,https://cdn.productimages.coles.com.au/productimages/4/4474845.jpg,Bakery,,4474845
Helgas Grains And Seeds Sourdough Bread | 750g,$5.00,https://www.coles.com.au/product/helgas-grains-and-seeds-sourdough-bread-750g-4474878,https://cdn.productimages.coles.com.au/productimages/4/4474878.jpg,Bakery,,4474878
Coles Mini Dessert Selection 20 pack | 715g,$24.00,https://www.coles.com.au/product/coles-mini-dessert-selection-20-pack-715g-4506839,https://cdn.productimages.coles.com.au/productimages/4/4506839.jpg,Bakery,,4506839
Coles Christmas Traditional Pudding | 700g,$6.00,https://www.coles.com.au/product/coles-christmas-traditional-pudding-700g-4567334,https://cdn.productimages.coles.com.au/productimages/4/4567334.jpg,Bakery,,4567334
Alpine Wholemeal Lower Carb | 600g,$8.05,https://www.coles.com.au/product/alpine-wholemeal-lower-carb-600g-4653980,https://cdn.productimages.coles.com.au/productimages/4/4653980.jpg,Bakery,,4653980
Old Time Bakery Gluten Free Lebanese Bread | 300g,$6.50,https://www.coles.com.au/product/old-time-bakery-gluten-free-lebanese-bread-300g-4654020,https://cdn.productimages.coles.com.au/productimages/4/4654020.jpg,Bakery,,4654020
Herman Brot Low Carb Bread | 600g,$6.65,https://www.coles.com.au/product/herman-brot-low-carb-bread-600g-4654122,https://cdn.productimages.coles.com.au/productimages/4/4654122.jpg,Bakery,,4654122
Herman Brot Complete Protein Bread | 500g,$6.75,https://www.coles.com.au/product/herman-brot-complete-protein-bread-500g-4654133,https://cdn.productimages.coles.com.au/productimages/4/4654133.jpg,Bakery,,4654133
Coles 85% Lower Carb High Protein Loaf | 500g,$5.20,https://www.coles.com.au/product/coles-85percent-lower-carb-high-protein-loaf-500g-4654155,https://cdn.productimages.coles.com.au/productimages/4/4654155.jpg,Bakery,,4654155
Breadtop Custard Bun | 1 Each,$3.50,https://www.coles.com.au/product/breadtop-custard-bun-1-each-4674403,https://cdn.productimages.coles.com.au/productimages/4/4674403.jpg,Bakery,,4674403
Coles Christmas Traditional Christmas Pudding | 110g,$2.75,https://www.coles.com.au/product/coles-christmas-traditional-christmas-pudding-110g-4708276,https://cdn.productimages.coles.com.au/productimages/4/4708276.jpg,Bakery,,4708276
Coles English Muffins 6 Pack | 400g,$3.00,https://www.coles.com.au/product/coles-english-muffins-6-pack-400g-4723134,https://cdn.productimages.coles.com.au/productimages/4/4723134.jpg,Bakery,,4723134
Coles Crumpet Rounds 6 Pack | 300g,$2.10,https://www.coles.com.au/product/coles-crumpet-rounds-6-pack-300g-4723270,https://cdn.productimages.coles.com.au/productimages/4/4723270.jpg,Bakery,,4723270
Coles Happy Gut Wholemeal | 700g,$3.40,https://www.coles.com.au/product/coles-happy-gut-wholemeal-700g-4727962,https://cdn.productimages.coles.com.au/productimages/4/4727962.jpg,Bakery,,4727962
Coles Happy Gut Multigrain | 700g,$3.40,https://www.coles.com.au/product/coles-happy-gut-multigrain-700g-4727995,https://cdn.productimages.coles.com.au/productimages/4/4727995.jpg,Bakery,,4727995
Cremorne St Bakers Double Chocolate Cake 5&quot; | 700g,$25.00,https://www.coles.com.au/product/cremorne-st-bakers-double-chocolate-cake-5andquot-700g-4739382,https://cdn.productimages.coles.com.au/productimages/4/4739382.jpg,Bakery,,4739382
Coles Bakery Spinach And Herb Flatbread | 5 Pack,$4.50,https://www.coles.com.au/product/coles-bakery-spinach-and-herb-flatbread-5-pack-4754433,https://cdn.productimages.coles.com.au/productimages/4/4754433.jpg,Bakery,,4754433
Coles Bakery Mini White Flatbread | 6 Pack,$4.00,https://www.coles.com.au/product/coles-bakery-mini-white-flatbread-6-pack-4754568,https://cdn.productimages.coles.com.au/productimages/4/4754568.jpg,Bakery,,4754568
Coles Bakery Cinnamon Donuts | 6 pack,$2.80,https://www.coles.com.au/product/coles-bakery-cinnamon-donuts-6-pack-4770699,https://cdn.productimages.coles.com.au/productimages/4/4770699.jpg,Bakery,,4770699
Coles Pikelets 8 Pack | 200g,$2.50,https://www.coles.com.au/product/coles-pikelets-8-pack-200g-4799340,https://cdn.productimages.coles.com.au/productimages/4/4799340.jpg,Bakery,,4799340
Coles Pure Australian Honey Squeeze | 500g,$6.50,https://www.coles.com.au/product/coles-pure-australian-honey-squeeze-500g-2912453,https://cdn.productimages.coles.com.au/productimages/2/2912453.jpg,Bakery,,2912453
Coles Finest By Laurent Black Olive And Chilli Vienna | 1 Each,$7.00,https://www.coles.com.au/product/coles-finest-by-laurent-black-olive-and-chilli-vienna-1-each-4819379,https://cdn.productimages.coles.com.au/productimages/4/4819379.jpg,Bakery,,4819379
Coles Finest By Laurent 7 Seed & Grain Vienna | 1 Each,$7.00,https://www.coles.com.au/product/coles-finest-by-laurent-7-seed-and-grain-vienna-1-each-4819380,https://cdn.productimages.coles.com.au/productimages/4/4819380.jpg,Bakery,,4819380
