title,price,brand,category,producturl,imageurl
Dove Antiperspirant Deodorant Fresh 48h 250mL,$9.50,Dove,Personal Care,https://www.woolworths.com.au/shop/productdetails/905099/dove-antiperspirant-deodorant-fresh-48h,https://cdn1.woolworths.media/content/wowproductimages/large/905099.jpg
Original Source Shower Gel Nourishing Honey & Shea Butter 1L,$14.00,Original Source,Personal Care,https://www.woolworths.com.au/shop/productdetails/6029733/original-source-shower-gel-nourishing-honey-shea-butter,https://cdn1.woolworths.media/content/wowproductimages/large/6029733.jpg
Schick Intuition Lemon Berry Razor Refill 6 pack,$27.00,Schick,Personal Care,https://www.woolworths.com.au/shop/productdetails/318704/schick-intuition-lemon-berry-razor-refill,https://cdn1.woolworths.media/content/wowproductimages/large/318704.jpg
Woolworths All Smiles Dental Floss Total Care Mint Picks 36 pack,$1.40,Woolworths,Personal Care,https://www.woolworths.com.au/shop/productdetails/359883/woolworths-all-smiles-dental-floss-total-care-mint-picks,https://cdn1.woolworths.media/content/wowproductimages/large/359883.jpg
Dettol 2 In 1 Hands And Surfaces Antibacterial Wipes 15 pack,$3.00,Dettol,Personal Care,https://www.woolworths.com.au/shop/productdetails/626895/dettol-2-in-1-hands-and-surfaces-antibacterial-wipes,https://cdn1.woolworths.media/content/wowproductimages/large/626895.jpg
Swisspers Cotton Tips 240 pack,$5.00,Swisspers,Personal Care,https://www.woolworths.com.au/shop/productdetails/136913/swisspers-cotton-tips,https://cdn1.woolworths.media/content/wowproductimages/large/136913.jpg
Palmolive Naturals Hand Wash Milk & Honey Pump 250mL,$3.50,Palmolive,Personal Care,https://www.woolworths.com.au/shop/productdetails/163936/palmolive-naturals-hand-wash-milk-honey-pump,https://cdn1.woolworths.media/content/wowproductimages/large/163936.jpg
U by Kotex Tampons Regular Regular 16 pack,$5.00,U by Kotex,Personal Care,https://www.woolworths.com.au/shop/productdetails/188124/u-by-kotex-tampons-regular-regular,https://cdn1.woolworths.media/content/wowproductimages/large/188124.jpg
Colgate Max Fresh Toothpaste With Mini Breath Strips Cool Mint 200g,$10.00,Colgate,Personal Care,https://www.woolworths.com.au/shop/productdetails/197046/colgate-max-fresh-toothpaste-with-mini-breath-strips-cool-mint,https://cdn1.woolworths.media/content/wowproductimages/large/197046.jpg
Palmolive Bar Soap Naturals Milk & Honey 90g x 4 pack,$5.00,Palmolive,Personal Care,https://www.woolworths.com.au/shop/productdetails/724478/palmolive-bar-soap-naturals-milk-honey,https://cdn1.woolworths.media/content/wowproductimages/large/724478.jpg
Kleenex Soft & Thick 3 Ply Facial Tissues 95 pack,$2.70,Kleenex,Personal Care,https://www.woolworths.com.au/shop/productdetails/64373/kleenex-soft-thick-3-ply-facial-tissues,https://cdn1.woolworths.media/content/wowproductimages/large/064373.jpg
Colgate Cavity Protection Toothpaste Great Regular Flavour 90g,$2.00,Colgate,Personal Care,https://www.woolworths.com.au/shop/productdetails/251612/colgate-cavity-protection-toothpaste-great-regular-flavour,https://cdn1.woolworths.media/content/wowproductimages/large/251612.jpg
Grants Of Australia Toothpaste Mild Mint 110g,$3.60,Grants Of Australia,Personal Care,https://www.woolworths.com.au/shop/productdetails/426901/grants-of-australia-toothpaste-mild-mint,https://cdn1.woolworths.media/content/wowproductimages/large/426901.jpg
Colgate Kids Toothpaste Junior Bluey 2-5 Years 90g,$2.75,Colgate,Personal Care,https://www.woolworths.com.au/shop/productdetails/138290/colgate-kids-toothpaste-junior-bluey-2-5-years,https://cdn1.woolworths.media/content/wowproductimages/large/138290.jpg
Libra Tampons Regular 16 pack,$3.50,Libra,Personal Care,https://www.woolworths.com.au/shop/productdetails/33186/libra-tampons-regular,https://cdn1.woolworths.media/content/wowproductimages/large/033186.jpg
Colgate Kids Toothpaste Kids Minions 6+ Years Mint Gel 90g,$2.75,Colgate,Personal Care,https://www.woolworths.com.au/shop/productdetails/136669/colgate-kids-toothpaste-kids-minions-6-years-mint-gel,https://cdn1.woolworths.media/content/wowproductimages/large/136669.jpg
Oscar Orsen Shaving Foam 250g,$2.30,Oscar Orsen,Personal Care,https://www.woolworths.com.au/shop/productdetails/190912/oscar-orsen-shaving-foam-citrus-fragrance,https://cdn1.woolworths.media/content/wowproductimages/large/190912.jpg
All Smiles Toothbrush Medium 2 pack,$2.00,All Smiles,Personal Care,https://www.woolworths.com.au/shop/productdetails/581153/all-smiles-toothbrush-medium,https://cdn1.woolworths.media/content/wowproductimages/large/581153.jpg
The Balnea Body Company Antibacterial Handwash Refill Gentle Aloe Vera 1L,$3.80,The Balnea Body Company,Personal Care,https://www.woolworths.com.au/shop/productdetails/234671/the-balnea-body-company-antibacterial-handwash-refill-gentle-aloe-vera,https://cdn1.woolworths.media/content/wowproductimages/large/234671.jpg
U by Kotex Ultrathin Pads Super with Wings 12 pack,$5.00,U by Kotex,Personal Care,https://www.woolworths.com.au/shop/productdetails/748533/u-by-kotex-ultrathin-pads-super-with-wings,https://cdn1.woolworths.media/content/wowproductimages/large/748533.jpg
Dove Advanced Care Original Roll On 72h Protection 50mL,$6.00,Dove,Personal Care,https://www.woolworths.com.au/shop/productdetails/6022436/dove-advanced-care-original-roll-on-72h-protection,https://cdn1.woolworths.media/content/wowproductimages/large/6022436.jpg
Gillette Venus Comfortglide White Tea Razor With 2 Razor Blades each,$18.00,Gillette,Personal Care,https://www.woolworths.com.au/shop/productdetails/165289/gillette-venus-comfortglide-white-tea-razor-with-2-razor-blades,https://cdn1.woolworths.media/content/wowproductimages/large/165289.jpg
LYNX Deodorant Body Spray Black 48h 165mL,$5.00,LYNX,Personal Care,https://www.woolworths.com.au/shop/productdetails/78754/lynx-deodorant-body-spray-black-48h,https://cdn1.woolworths.media/content/wowproductimages/large/078754.jpg
Original Source Shower Gel Creamy Vanilla & Raspberry 1L,$14.00,Original Source,Personal Care,https://www.woolworths.com.au/shop/productdetails/6029872/original-source-shower-gel-creamy-vanilla-raspberry,https://cdn1.woolworths.media/content/wowproductimages/large/6029872.jpg
Schick Razor Blades Quattro For Women Cartridges 4 pack,$15.00,Schick,Personal Care,https://www.woolworths.com.au/shop/productdetails/232337/schick-razor-blades-quattro-for-women-cartridges,https://cdn1.woolworths.media/content/wowproductimages/large/232337.jpg
Help@Hand Cotton Tips 400 pack,$4.00,Help@Hand,Personal Care,https://www.woolworths.com.au/shop/productdetails/220852/help-hand-cotton-tips,https://cdn1.woolworths.media/content/wowproductimages/large/220852.jpg
Palmolive Foaming Liquid Hand Wash Antibacterial Soap Pump Lime 250mL,$2.00,Palmolive,Personal Care,https://www.woolworths.com.au/shop/productdetails/724892/palmolive-foaming-liquid-hand-wash-antibacterial-soap-pump-lime,https://cdn1.woolworths.media/content/wowproductimages/large/724892.jpg
Colgate Teeth Whitening Toothpaste Optic White Stain Fighter 140g,$12.00,Colgate,Personal Care,https://www.woolworths.com.au/shop/productdetails/750055/colgate-teeth-whitening-toothpaste-optic-white-stain-fighter,https://cdn1.woolworths.media/content/wowproductimages/large/750055.jpg
Sensodyne Repair & Protect Whitening Toothpaste For Sensitive Teeth 100g,$12.30,Sensodyne,Personal Care,https://www.woolworths.com.au/shop/productdetails/731654/sensodyne-repair-protect-whitening-toothpaste-for-sensitive-teeth,https://cdn1.woolworths.media/content/wowproductimages/large/731654.jpg
Rexona Men Deodorant Original 50mL,$3.50,Rexona,Personal Care,https://www.woolworths.com.au/shop/productdetails/841494/rexona-men-deodorant-original-on-deodorant-original,https://cdn1.woolworths.media/content/wowproductimages/large/841494.jpg
Vevelle Facial Tissue 2ply 90 pack,$1.35,Vevelle,Personal Care,https://www.woolworths.com.au/shop/productdetails/972443/vevelle-facial-tissue-2ply,https://cdn1.woolworths.media/content/wowproductimages/large/972443.jpg
Oral-B Sensitivity & Gum Care Gentle Whitening Toothpaste 90g,$10.00,Oral-B,Personal Care,https://www.woolworths.com.au/shop/productdetails/201477/oral-b-sensitivity-gum-care-gentle-whitening-toothpaste,https://cdn1.woolworths.media/content/wowproductimages/large/201477.jpg
Gillette Fusion 5 Manual Mens Shaving Razor each,$21.50,Gillette,Personal Care,https://www.woolworths.com.au/shop/productdetails/157532/gillette-fusion-5-manual-mens-shaving-razor,https://cdn1.woolworths.media/content/wowproductimages/large/157532.jpg
Oral-B Vitality Precision Clean Electric Toothbrush Value Pack each,$45.00,Oral-B,Personal Care,https://www.woolworths.com.au/shop/productdetails/919088/oral-b-vitality-precision-clean-electric-toothbrush-value-pack,https://cdn1.woolworths.media/content/wowproductimages/large/919088.jpg
LYNX Antiperspirant Aerosol Africa The G.o.a.t. of fragrance 165mL,$5.00,LYNX,Personal Care,https://www.woolworths.com.au/shop/productdetails/78762/lynx-antiperspirant-aerosol-africa-the-g-o-a-t-of-fragrance,https://cdn1.woolworths.media/content/wowproductimages/large/078762.jpg
Swisspers Cotton Pads Make Up 80 pack,$4.30,Swisspers,Personal Care,https://www.woolworths.com.au/shop/productdetails/15722/swisspers-cotton-pads-make-up,https://cdn1.woolworths.media/content/wowproductimages/large/015722.jpg
Country Life Soap Bar Fresh Linen 5 pack,$4.20,Country Life,Personal Care,https://www.woolworths.com.au/shop/productdetails/27553/country-life-soap-bar-fresh-linen,https://cdn1.woolworths.media/content/wowproductimages/large/027553.jpg
Palmolive Naturals Foaming Liquid Hand Wash Refill Cherry Blossom 1L,$9.00,Palmolive,Personal Care,https://www.woolworths.com.au/shop/productdetails/43723/palmolive-naturals-foaming-liquid-hand-wash-refill-cherry-blossom,https://cdn1.woolworths.media/content/wowproductimages/large/043723.jpg
Colgate Whitening Toothpaste Advanced Whiten Tartar Control 115g,$4.55,Colgate,Personal Care,https://www.woolworths.com.au/shop/productdetails/197107/colgate-whitening-toothpaste-advanced-whiten-tartar-control,https://cdn1.woolworths.media/content/wowproductimages/large/197107.jpg
The Balnea Body Company Antibacterial Handwash Refill Lime Scented 1L,$3.80,The Balnea Body Company,Personal Care,https://www.woolworths.com.au/shop/productdetails/234682/the-balnea-body-company-antibacterial-handwash-refill-lime-scented,https://cdn1.woolworths.media/content/wowproductimages/large/234682.jpg
U by Kotex Extra Overnight Pads with Wings 10 pack,$5.00,U by Kotex,Personal Care,https://www.woolworths.com.au/shop/productdetails/352469/u-by-kotex-extra-overnight-pads-with-wings,https://cdn1.woolworths.media/content/wowproductimages/large/352469.jpg
Dettol Liquid Antibacterial Instant Hand Sanitiser Refresh 50mL,$3.50,Dettol,Personal Care,https://www.woolworths.com.au/shop/productdetails/307484/dettol-liquid-antibacterial-instant-hand-sanitiser-refresh,https://cdn1.woolworths.media/content/wowproductimages/large/307484.jpg
Natures Organics Fruits Conditioner Shine Wild Berry 500mL,$2.00,Natures Organics,Personal Care,https://www.woolworths.com.au/shop/productdetails/104200/natures-organics-fruits-conditioner-shine-wild-berry,https://cdn1.woolworths.media/content/wowproductimages/large/104200.jpg
Natures Organics Fruits Shampoo Balance Apple Fresh 500mL,$2.00,Natures Organics,Personal Care,https://www.woolworths.com.au/shop/productdetails/104193/natures-organics-fruits-shampoo-balance-apple-fresh,https://cdn1.woolworths.media/content/wowproductimages/large/104193.jpg
Kleenex Everyday On The Go Facial Tissues 60 pack,$1.80,Kleenex,Personal Care,https://www.woolworths.com.au/shop/productdetails/580718/kleenex-everyday-on-the-go-facial-tissues,https://cdn1.woolworths.media/content/wowproductimages/large/580718.jpg
Nivea Black & White Invisible Clear Roll On Deodorant 50mL,$2.50,Nivea,Personal Care,https://www.woolworths.com.au/shop/productdetails/381095/nivea-black-white-invisible-clear-roll-on-deodorant,https://cdn1.woolworths.media/content/wowproductimages/large/381095.jpg
The Balnea Body Company Oxygen Burst Body Wash 1L,$4.80,The Balnea Body Company,Personal Care,https://www.woolworths.com.au/shop/productdetails/234920/the-balnea-body-company-oxygen-burst-body-wash,https://cdn1.woolworths.media/content/wowproductimages/large/234920.jpg
Natures Organics Fruits Shampoo Shine Wild Berry 500mL,$2.00,Natures Organics,Personal Care,https://www.woolworths.com.au/shop/productdetails/104197/natures-organics-fruits-shampoo-shine-wild-berry,https://cdn1.woolworths.media/content/wowproductimages/large/104197.jpg
Woolworths SPF 50+ Sunscreen Pump 1L,$14.00,Woolworths,Personal Care,https://www.woolworths.com.au/shop/productdetails/742305/woolworths-spf-50-sunscreen-pump,https://cdn1.woolworths.media/content/wowproductimages/large/742305.jpg
Glow Lab Coconut & Spiced Fig Hand Wash 300mL,$8.00,Glow Lab,Personal Care,https://www.woolworths.com.au/shop/productdetails/696039/glow-lab-coconut-spiced-fig-hand-wash,https://cdn1.woolworths.media/content/wowproductimages/large/696039.jpg
Dove Body Wash Triple Hydrate 1L,$13.30,Dove,Personal Care,https://www.woolworths.com.au/shop/productdetails/380810/dove-body-wash-triple-hydrate,https://cdn1.woolworths.media/content/wowproductimages/large/380810.jpg
Colgate Total Active Prevention Original Toothpaste 115g,$4.00,Colgate,Personal Care,https://www.woolworths.com.au/shop/productdetails/819773/colgate-total-active-prevention-original-toothpaste,https://cdn1.woolworths.media/content/wowproductimages/large/819773.jpg
Rexona Men Advanced Sport Anti Perspirant Aerosol Deodorant 220mL,$10.50,Rexona,Personal Care,https://www.woolworths.com.au/shop/productdetails/68800/rexona-men-advanced-sport-anti-perspirant-aerosol-deodorant,https://cdn1.woolworths.media/content/wowproductimages/large/068800.jpg
Rexona Men Deodorant Sport Fresh 250mL,$4.25,Rexona,Personal Care,https://www.woolworths.com.au/shop/productdetails/672028/rexona-men-deodorant-sport-fresh-deodorant-sport-fresh,https://cdn1.woolworths.media/content/wowproductimages/large/672028.jpg
